date,min,max,pm25,q1,q3,stdev,count
2020-10-16T00:00:00.000Z,0,3.6,0.2,0.1,0.2,0.236,428
2020-10-17T00:00:00.000Z,0.03,2,0.2,0.2,0.3,0.262,423
2020-10-18T00:00:00.000Z,0,4.13,0.2,0.1,0.2,0.339,428
2020-10-19T00:00:00.000Z,0.1,17.43,2.7,0.2,4.87,4.592,427
2020-10-20T00:00:00.000Z,7.2,17.43,11,8.94,13.98,2.758,445
2020-10-21T00:00:00.000Z,3.73,18.97,7.77,6.92,10.25,3.888,436
2020-10-22T00:00:00.000Z,2.83,15.87,4.17,3.8,4.59,1.578,411
2020-10-23T00:00:00.000Z,2.1,16.89,7,4.63,10.93,3.885,406
2020-10-24T00:00:00.000Z,1.7,17,4.83,3.23,8.77,3.599,423
2020-10-25T00:00:00.000Z,1.5,36.03,3.57,2.65,5.27,2.74,477
2020-10-26T00:00:00.000Z,2.77,15.83,9.47,7.63,11.62,2.823,469
2020-10-27T00:00:00.000Z,1.5,10.93,2.6,2.2,3.1,0.915,445
